## Thu Nov  4 09:44:55 2021 
model n s Ncalpt IC.clk IC.cor IC.rel rho
4 50 1000 10 149.8481 337.9769 341.4116 0.003937769
4 50 1000 10 2e+100 304.1134 308.4391 2.599048e-06
4 50 1000 10 136.7398 322.3882 326.3234 5.487161e-07
4 50 1000 10 125.6916 317.9848 321.288 0.0002346239
4 50 1000 10 224.1433 396.4974 398.954 0.0001020561
4 50 1000 10 93.49625 287.1114 291.183 1.867947e-05
4 50 1000 10 174.156 358.4712 361.2171 2.275351e-07
4 50 1000 10 152.5343 340.9877 343.9341 0.0008770418
4 50 1000 10 120.7709 312.6855 316.8724 0.003319159
4 50 1000 10 121.226 312.2216 316.122 4.130652e-06
4 50 1000 10 115.1622 308.0967 312.5398 2.793738e-07
4 50 1000 10 125.5475 316.4117 320.0174 0.0006774506
4 50 1000 10 99.10231 292.5136 296.7766 3.328528e-09
4 50 1000 10 102.3097 295.6472 299.9427 5.738107e-07
4 50 1000 10 2e+100 297.0884 301.7692 0.0008003505
4 50 1000 10 126.9676 319.1598 322.756 0.000187281
4 50 1000 10 96.37915 289.6227 293.8451 6.931947e-06
4 50 1000 10 142.108 333.0245 335.6838 0.001955239
4 50 1000 10 93.91694 287.5971 292.1439 5.368805e-06
4 50 1000 10 92.59759 286.3607 291.061 1.196819e-09
4 50 1000 10 215.7369 399.5262 402.1827 4.128696e-05
4 50 1000 10 110.9064 304.123 308.5757 8.341964e-06
4 50 1000 10 104.6183 297.4763 301.5536 0.001586847
4 50 1000 10 121.7251 313.5142 317.3259 0.0001618702
4 50 1000 10 392.2819 494.6861 494.3843 5.316949e-06
4 50 1000 10 153.9921 340.3116 343.0901 0.0002172083
4 50 1000 10 2e+100 303.7984 308.0583 6.283925e-08
4 50 1000 10 120.3443 312.0335 315.8444 1.09995e-06
4 50 1000 10 153.2388 342.8858 346.4364 6.574991e-06
4 50 1000 10 98.31074 291.9786 296.5617 0.01265281
4 50 1000 10 114.6719 306.9244 310.3219 0.1264887
4 50 1000 10 516.5361 559.7752 556.1564 0.0005097836
4 50 1000 10 127.2161 316.0996 320.353 0.0003296867
4 50 1000 10 92.20337 285.9629 290.1205 0.0006422673
4 50 1000 10 120.8944 312.227 316.0189 9.335907e-05
4 50 1000 10 205.1488 384.2107 385.8394 0.0004689363
4 50 1000 10 117.0517 309.2532 313.2052 0.003550824
4 50 1000 10 99.36907 292.4431 296.5135 4.171807e-06
4 50 1000 10 96.25276 289.836 294.0496 1.616736e-06
4 50 1000 10 105.062 298.0267 301.7928 1.576377e-08
4 50 1000 10 115.5631 308.0543 312.772 2.21236e-07
4 50 1000 10 127.9744 320.189 323.857 0.0009306425
4 50 1000 10 120.1778 312.1049 316.919 3.055236e-08
4 50 1000 10 120.0412 311.4715 315.6382 1.859215e-05
4 50 1000 10 124.7197 316.8294 321.9065 8.835885e-06
4 50 1000 10 100.9326 294.4523 298.5505 6.350673e-09
4 50 1000 10 112.8923 305.0753 309.8711 2.071295e-05
4 50 1000 10 104.1714 297.7519 302.2491 5.316022e-08
4 50 1000 10 492.8893 558.0767 555.7219 0.03920026
4 50 1000 10 99.611 293.1522 297.4496 2.107381e-06
4 50 1000 10 322.8991 490.5046 490.3311 0.01755809
4 50 1000 10 181.7365 367.2081 370.3059 0.001033889
4 50 1000 10 210.4719 384.8829 386.8557 1.629219e-05
4 50 1000 10 101.2565 294.9143 299.2099 0.0002397932
4 50 1000 10 121.5875 314.1434 317.583 3.262548e-07
4 50 1000 10 98.50418 292.1638 296.4411 0.0003095889
4 50 1000 10 130.992 321.4064 324.6824 4.132367e-05
4 50 1000 10 127.9223 320.1224 324.3554 0.002088485
4 50 1000 10 156.5189 341.2641 344.508 4.081072e-06
4 50 1000 10 307.795 452.702 453.0786 3.442056e-05
4 50 1000 10 102.7365 296.2956 300.4299 0.003595405
4 50 1000 10 104.5853 297.2118 301.9928 1.033038e-05
4 50 1000 10 133.0043 323.5531 329.5699 8.064052e-05
4 50 1000 10 92.54857 286.3124 290.6611 2.974435e-06
4 50 1000 10 100.5279 294.1323 298.1452 0.0004765878
4 50 1000 10 120.0095 311.468 314.8754 3.50668e-05
4 50 1000 10 93.8528 287.612 291.676 0.0001113561
4 50 1000 10 127.4299 319.8861 324.5284 4.878011e-07
4 50 1000 10 118.4435 310.7687 314.6715 0.0009681349
4 50 1000 10 2e+100 293.5116 297.5244 1.39239e-07
4 50 1000 10 102.5556 295.443 299.2248 3.617746e-07
4 50 1000 10 113.5836 306.18 309.6904 3.459626e-06
4 50 1000 10 134.027 325.2495 328.9948 0.01328539
4 50 1000 10 101.377 294.9833 299.4071 2.160098e-05
4 50 1000 10 94.31175 287.9557 292.5576 0.000658509
4 50 1000 10 119.0077 309.5487 313.8034 1.14984e-05
4 50 1000 10 105.8661 299.3044 303.8957 3.854509e-05
4 50 1000 10 2e+100 409.1489 409.1032 2.134258e-05
4 50 1000 10 150.0589 338.4801 341.8053 1.775103e-05
4 50 1000 10 99.09904 292.6743 297.3212 2.08166e-09
4 50 1000 10 90.88562 284.6417 288.9772 8.568924e-07
4 50 1000 10 140.1791 330.5322 333.4512 2.138996e-05
4 50 1000 10 227.672 390.2175 391.9056 3.158992e-08
4 50 1000 10 96.81927 290.2901 294.3299 0.001249882
4 50 1000 10 118.581 311.0456 315.6168 2.781485e-06
4 50 1000 10 107.2747 300.6404 305.2293 5.176163e-07
4 50 1000 10 110.0146 303.2441 307.8754 0.0022644
4 50 1000 10 120.7945 313.0798 318.9438 9.624947e-05
4 50 1000 10 108.5969 301.2742 305.6528 9.82782e-06
4 50 1000 10 113.1089 306.1445 309.8673 1.02078e-07
4 50 1000 10 176.9055 361.9656 364.4242 8.507474e-06
4 50 1000 10 114.546 307.3058 312.1679 0.001547442
4 50 1000 10 216.2863 387.2193 389.616 0.000172185
4 50 1000 10 108.3651 300.3353 304.074 5.790986e-05
4 50 1000 10 192.7756 375.7716 378.5372 0.0002145088
4 50 1000 10 99.90304 293.5393 297.9239 8.782894e-08
4 50 1000 10 93.37167 286.6619 290.8137 3.874644e-05
1 50 10000 1 139.647 333.5427 338.3234 5.717315e-06
1 50 10000 1 134.7558 328.7317 334.4095 4.50965e-06
1 50 10000 1 143.7458 337.7016 342.2796 0.0001987393
1 50 10000 1 134.0797 328.0553 333.2065 0.0001911887
1 50 10000 1 142.2216 336.1841 340.9213 7.615475e-06
1 50 10000 1 141.7571 335.73 340.5901 0.0003732561
1 50 10000 1 163.9125 357.8369 363.1432 9.0571e-08
1 50 10000 1 138.6089 332.5869 337.0511 2.023323e-05
1 50 10000 1 133.7962 327.6893 332.0585 3.427522e-05
1 50 10000 1 189.7757 383.6512 388.3941 0.004747697
1 50 10000 1 137.4389 331.4075 336.4992 5.531146e-09
1 50 10000 1 175.1952 369.1139 373.3085 6.77716e-07
1 50 10000 1 150.2757 342.5592 346.9164 3.031304e-05
1 50 10000 1 136.1952 330.1675 334.5088 0.02191843
1 50 10000 1 137.1817 331.1581 335.8048 6.374428e-07
1 50 10000 1 136.4876 330.4628 335.4517 0.002208811
1 50 10000 1 131.6245 325.6012 330.8823 1.330637e-07
1 50 10000 1 127.6421 321.6274 327.1005 3.118243e-05
1 50 10000 1 149.1588 343.121 348.6466 3.629785e-11
1 50 10000 1 174.0879 364.4088 370.0909 2.743885e-05
1 50 10000 1 380.6365 563.7931 563.7625 9.315369e-05
1 50 10000 1 137.0522 331.0081 335.3727 6.165999e-07
1 50 10000 1 150.7905 344.4032 349.642 1.630796e-05
1 50 10000 1 142.304 336.2675 341.1244 0.003344588
1 50 10000 1 237.0271 430.4185 432.3272 5.115808e-05
1 50 10000 1 130.9495 324.9297 329.4522 2.568021e-06
1 50 10000 1 138.7827 332.7549 337.3977 2.396672e-06
1 50 10000 1 147.4345 341.3805 345.7419 2.859503e-06
1 50 10000 1 2e+100 338.1286 343.1847 5.452129e-08
1 50 10000 1 141.8177 335.7819 340.9059 0.0001740154
1 50 10000 1 143.6406 337.6034 342.7003 2.271414e-07
1 50 10000 1 401.1503 593.6683 593.7083 0.04527022
1 50 10000 1 135.8024 329.7665 334.774 5.022688e-05
1 50 10000 1 141.1717 334.7782 338.9922 0.004591976
1 50 10000 1 132.9751 326.9455 331.3872 9.364276e-06
1 50 10000 1 145.527 339.4969 344.4082 1.186744e-05
1 50 10000 1 142.3888 336.358 341.0813 8.314565e-06
1 50 10000 1 244.4261 438.1149 439.9892 5.438059e-07
1 50 10000 1 264.6931 438.9899 440.9218 0.0008774431
1 50 10000 1 175.2437 368.0952 373.2765 6.408499e-11
1 50 10000 1 129.8679 323.8434 328.3367 0.0006925549
1 50 10000 1 138.6145 332.5814 337.9942 1.086809e-06
1 50 10000 1 148.9617 342.9211 348.4558 7.24467e-06
1 50 10000 1 150.7102 344.6691 350.8727 9.507942e-10
1 50 10000 1 144.9578 338.931 343.5889 0.1493585
1 50 10000 1 139.2511 333.2081 338.0809 1.338124e-09
1 50 10000 1 167.7348 361.6393 368.0645 6.971995e-05
1 50 10000 1 138.6221 332.5999 337.9967 1.160374e-07
1 50 10000 1 137.201 331.1688 336.7534 5.885895e-07
1 50 10000 1 221.1799 414.8544 418.5385 0.001130311
1 50 10000 1 146.5553 340.4768 346.3504 1.381079e-05
1 50 10000 1 164.6813 358.4358 363.5891 4.461376e-08
1 50 10000 1 153.5968 347.5356 351.9869 0.0005641031
1 50 10000 1 366.7877 529.8778 530.1738 2.166765e-05
1 50 10000 1 274.6984 453.5301 456.8284 1.364633e-05
1 50 10000 1 139.5561 333.5312 339.2938 3.673292e-05
1 50 10000 1 141.3299 335.2876 340.012 3.378607e-05
1 50 10000 1 131.9016 325.8761 330.6539 2.57967e-07
1 50 10000 1 139.8246 333.7949 338.724 0.003890445
1 50 10000 1 225.9924 419.7379 423.4561 1.30388e-06
1 50 10000 1 185.9523 377.9616 382.6469 0.04737607
1 50 10000 1 258.069 445.4796 447.6455 0.002107735
1 50 10000 1 147.2688 341.2302 347.2584 9.717356e-07
1 50 10000 1 251.6337 445.2465 448.0609 4.794215e-10
1 50 10000 1 136.9843 330.9607 336.5847 3.155945e-07
1 50 10000 1 131.9148 325.8896 330.9671 2.123603e-06
1 50 10000 1 134.4351 328.3936 333.5108 2.204058e-05
1 50 10000 1 207.4408 392.2927 395.9772 4.854224e-06
1 50 10000 1 141.2314 335.1905 339.8385 2.511836e-05
1 50 10000 1 154.1302 348.0823 354.1996 2.385764e-05
1 50 10000 1 143.289 337.2454 341.8108 0.1940587
1 50 10000 1 261.4719 440.1468 442.8248 0.0004501551
1 50 10000 1 134.0902 328.0753 333.5846 3.866422e-07
1 50 10000 1 135.3679 329.3416 333.8366 3.73674e-05
1 50 10000 1 142.3777 336.3363 341.694 2.373202e-05
1 50 10000 1 167.3719 359.3464 365.5299 1.224435e-05
1 50 10000 1 137.5889 331.551 336.2332 0.0001159433
1 50 10000 1 135.7849 329.7574 334.2555 1.12632e-05
1 50 10000 1 139.8903 333.8644 338.9477 0.0001477217
1 50 10000 1 189.4018 382.3224 385.7749 2.236986e-08
1 50 10000 1 142.4368 335.432 340.6989 6.316434e-06
1 50 10000 1 139.0945 333.0706 337.6936 2.046316e-05
1 50 10000 1 139.985 333.9455 338.2251 1.395584e-07
1 50 10000 1 257.8386 445.7683 447.659 3.818224e-08
1 50 10000 1 143.8852 337.8507 342.7406 4.200909e-06
1 50 10000 1 139.2291 333.2008 337.6993 2.709334e-08
1 50 10000 1 147.8278 341.7983 346.0446 0.001863851
1 50 10000 1 141.5486 335.506 340.6903 1.392927e-07
1 50 10000 1 133.0124 326.9856 331.5509 3.041053e-05
1 50 10000 1 239.4866 430.6368 433.873 0.00848599
1 50 10000 1 161.2978 355.2255 359.8964 0.0005517722
1 50 10000 1 133.4498 327.432 332.7852 9.742187e-11
1 50 10000 1 146.6491 340.6096 345.5625 3.612592e-05
1 50 10000 1 158.0181 351.9884 357.2132 9.439778e-09
1 50 10000 1 137.395 331.3624 336.5531 0.001088171
1 50 10000 1 145.3133 339.2817 344.5316 8.938452e-06
1 50 10000 1 141.0346 335.0046 340.6385 7.398195e-05
1 50 10000 1 129.8488 323.8293 329.2758 4.365592e-07
1 50 10000 1 136.7703 330.7282 336.2914 1.65306e-06
1 50 10000 1 181.6138 375.5234 380.1449 5.860545e-05
2 50 10000 1 120.4214 314.2124 318.8395 0.8333153
2 50 10000 1 149.6462 342.7715 347.7397 0.0006477371
2 50 10000 1 263.0437 447.8119 450.2291 0.9330332
2 50 10000 1 118.2743 312.0558 316.4991 0.1975338
2 50 10000 1 134.801 327.7935 332.7254 0.9712737
2 50 10000 1 108.1751 302.1297 306.572 0.1245724
2 50 10000 1 149.0307 342.3398 347.0735 0.002017338
2 50 10000 1 155.7103 348.9146 353.4731 0.09721032
2 50 10000 1 142.2458 335.7182 340.4716 0.2606636
2 50 10000 1 118.639 312.3597 316.6834 0.55552
2 50 10000 1 114.4298 308.322 313.1109 3.59135e-05
2 50 10000 1 127.6622 321.246 326.3839 0.9477024
2 50 10000 1 178.8861 370.1626 375.3221 0.4461947
2 50 10000 1 341.7505 522.1257 522.5967 0.003489301
2 50 10000 1 154.7616 347.0307 351.3092 0.9826071
2 50 10000 1 114.6893 308.6122 313.4134 0.4805814
2 50 10000 1 154.0982 347.573 352.7929 0.02098458
2 50 10000 1 190.0962 382.4806 387.9765 0.9746665
2 50 10000 1 126.71 319.922 324.308 0.7924321
2 50 10000 1 175.9557 366.075 371.5751 0.435784
2 50 10000 1 121.2565 314.6934 319.5403 0.0006615711
2 50 10000 1 172.1047 363.1678 368.2387 0.9036535
2 50 10000 1 201.8196 387.0412 390.8933 0.7490596
2 50 10000 1 116.4591 310.2974 314.9463 0.01795159
2 50 10000 1 117.0881 310.9449 315.7147 0.6627585
2 50 10000 1 241.2213 426.4808 429.9628 0.9493827
2 50 10000 1 310.0294 496.4275 497.3225 0.01198738
2 50 10000 1 145.5724 339.1508 344.6156 0.004463277
2 50 10000 1 183.3092 375.6472 380.2918 0.4190909
2 50 10000 1 109.565 303.495 308.0062 0.9945367
2 50 10000 1 128.8227 322.6066 327.7522 0.9658427
2 50 10000 1 115.4811 309.106 314.061 0.9950941
2 50 10000 1 108.291 302.2547 306.7397 0.0008045432
2 50 10000 1 121.7686 315.5857 320.1664 0.1864881
2 50 10000 1 126.3015 320.0175 324.7732 0.1775866
2 50 10000 1 127.3551 320.8916 325.4705 0.6056633
2 50 10000 1 119.857 313.6245 317.8861 0.9690284
2 50 10000 1 140.3701 333.8903 339.731 0.6275589
2 50 10000 1 124.1697 317.7975 322.5467 0.8015198
2 50 10000 1 118.9721 312.8373 317.2595 0.9028408
2 50 10000 1 112.472 306.3372 310.9507 0.1961852
2 50 10000 1 131.4727 324.8658 330.314 0.9513577
2 50 10000 1 127.7425 321.4405 326.7765 0.9884503
2 50 10000 1 117.9408 311.7942 316.4697 0.965537
2 50 10000 1 314.0973 493.174 494.8055 0.2318232
2 50 10000 1 129.5903 323.2351 327.833 0.141487
2 50 10000 1 154.4313 347.9934 352.7286 0.06092278
2 50 10000 1 184.7756 375.0668 379.3359 0.09336904
2 50 10000 1 181.2148 373.0155 377.7718 0.6930835
2 50 10000 1 129.2986 322.629 328.5623 0.8104211
2 50 10000 1 197.2837 384.1553 388.9623 0.2568146
2 50 10000 1 168.4446 361.9392 368.2686 1.399537e-07
2 50 10000 1 176.7053 369.5863 375.576 0.1340333
2 50 10000 1 127.9384 321.3871 326.7599 0.775072
2 50 10000 1 121.7934 315.4336 320.2532 0.3327588
2 50 10000 1 2e+100 333.3167 339.0228 0.01757876
2 50 10000 1 154.7952 347.0956 352.6238 0.9311632
2 50 10000 1 115.5806 309.2618 314.0786 0.9341284
2 50 10000 1 121.5308 315.3053 320.2176 0.8474507
2 50 10000 1 176.7902 367.1117 371.2688 0.9993422
2 50 10000 1 140.8498 334.1821 340.6977 0.4373348
2 50 10000 1 157.0934 349.2934 353.2748 0.002228333
2 50 10000 1 127.2749 321.0462 326.5162 0.00182739
2 50 10000 1 140.8436 334.3356 339.8403 0.8309706
2 50 10000 1 277.0392 464.0436 465.4905 0.63445
2 50 10000 1 2e+100 360.4128 364.8155 0.0330343
2 50 10000 1 119.6959 313.5082 318.4499 0.6583927
2 50 10000 1 182.3172 372.7298 377.6703 0.8419531
2 50 10000 1 205.3182 395.811 400.2928 0.3701502
2 50 10000 1 119.923 313.7336 318.7247 0.2638446
2 50 10000 1 151.9532 339.9183 345.45 0.9943019
2 50 10000 1 392.6144 556.3242 555.8032 0.50772
2 50 10000 1 172.9921 366.028 370.8736 0.09255716
2 50 10000 1 203.8791 390.8121 394.926 0.0109882
2 50 10000 1 128.9112 322.5303 327.2441 0.1023025
2 50 10000 1 114.1084 307.8285 312.4837 0.9745415
2 50 10000 1 129.4354 323.0956 328.2643 0.09873995
2 50 10000 1 157.5483 350.4085 355.1749 0.9563486
2 50 10000 1 119.725 313.5093 317.9662 0.1997061
2 50 10000 1 276.712 453.1764 455.0191 0.1751761
2 50 10000 1 3260.498 755.9366 737.8226 0.7744847
2 50 10000 1 144.0772 337.6114 342.9765 0.002071664
2 50 10000 1 157.5886 350.0429 355.3122 0.05305773
2 50 10000 1 201.6323 393.5627 397.7454 0.06259243
2 50 10000 1 122.6058 316.3929 321.2779 0.1475949
2 50 10000 1 191.7805 381.9537 386.8229 0.9761997
2 50 10000 1 166.9103 358.2075 363.6977 0.07392509
2 50 10000 1 117.422 311.0842 315.903 0.9933747
2 50 10000 1 157.7891 350.6277 356.1929 0.9126312
2 50 10000 1 147.8623 339.0714 344.5788 0.003311754
2 50 10000 1 113.3567 307.224 311.825 0.01975611
2 50 10000 1 123.26 316.9392 321.4098 3.267029e-05
2 50 10000 1 120.6933 314.3957 319.1662 0.727076
2 50 10000 1 111.9546 305.8326 310.6446 0.02459027
2 50 10000 1 172.3435 364.1084 369.2685 0.2476182
2 50 10000 1 114.4371 308.3544 312.8805 0.6624787
2 50 10000 1 167.3363 360.1527 365.8593 0.1135895
2 50 10000 1 113.8764 307.7328 312.391 0.7068371
2 50 10000 1 122.6908 316.2914 320.9696 0.2565445
2 50 10000 1 114.4005 308.277 312.8448 0.01795517
4 50 10000 1 145.9987 339.2699 343.905 0.04404231
4 50 10000 1 145.2899 338.5011 343.1278 0.0007342816
4 50 10000 1 112.274 306.1361 310.7109 0.009103185
4 50 10000 1 149.2194 342.5236 347.9821 0.0003492756
4 50 10000 1 218.3346 409.736 413.2416 2.628417e-07
4 50 10000 1 129.1629 322.8463 328.0502 0.0002914429
4 50 10000 1 107.3765 301.3309 305.8624 0.01253841
4 50 10000 1 139.3807 332.7664 338.2208 0.0283377
4 50 10000 1 136.3909 330.0978 334.8741 4.55729e-05
4 50 10000 1 116.4215 310.271 314.8792 0.001247503
4 50 10000 1 486.1031 594.8619 594.1784 6.692863e-07
4 50 10000 1 119.246 313.0084 318.1486 0.0002097565
4 50 10000 1 109.3881 303.3026 307.8297 0.0008685287
4 50 10000 1 164.5964 355.59 359.8071 0.004771107
4 50 10000 1 129.1807 322.9351 327.5494 4.367562e-05
4 50 10000 1 113.3038 307.2128 311.9333 0.0003362945
4 50 10000 1 130.4695 323.593 328.3973 0.002041314
4 50 10000 1 151.5789 344.7361 350.1471 0.0001827958
4 50 10000 1 124.8345 318.5639 324.0018 8.172647e-05
4 50 10000 1 115.864 309.6717 314.1684 0.3511988
4 50 10000 1 395.4306 497.0283 497.6399 0.007763674
4 50 10000 1 137.5786 331.0441 335.5706 0.7123397
4 50 10000 1 129.8273 323.5327 328.3462 0.0003420658
4 50 10000 1 116.1033 309.9466 314.3559 0.003212308
4 50 10000 1 116.2556 310.1418 314.752 1.79857e-06
4 50 10000 1 112.6164 306.5319 311.224 0.0897453
4 50 10000 1 127.5678 321.3212 325.7885 0.001447889
4 50 10000 1 123.4312 317.0218 322.0219 0.001268884
4 50 10000 1 134.4545 328.0589 333.4421 0.03514201
4 50 10000 1 134.4393 327.9289 332.9824 0.05160271
4 50 10000 1 285.9579 472.2994 474.2752 7.428751e-06
4 50 10000 1 109.2556 303.1712 307.556 0.00520631
4 50 10000 1 138.3433 331.7965 336.7378 6.19696e-05
4 50 10000 1 137.2153 330.621 335.7473 0.01754853
4 50 10000 1 342.9999 517.786 517.5796 0.003002867
4 50 10000 1 146.6709 340.0426 345.1259 0.3572081
4 50 10000 1 293.1217 464.4679 466.1603 0.09454629
4 50 10000 1 119.7862 313.626 318.7717 0.006754943
4 50 10000 1 2e+100 513.6033 514.3355 0.0002620498
4 50 10000 1 117.7753 311.6654 316.2245 0.004748818
4 50 10000 1 116.6402 310.49 315.6171 0.003721515
4 50 10000 1 127.0412 320.8374 325.2445 0.04738792
4 50 10000 1 181.9448 374.8931 379.5111 0.03538717
4 50 10000 1 118.2894 312.1363 316.7549 0.009093665
4 50 10000 1 117.6846 311.5615 316.2471 2.019813e-05
4 50 10000 1 234.6593 423.4046 425.5093 0.0005313629
4 50 10000 1 222.0284 410.822 414.3196 0.3627489
4 50 10000 1 146.3078 339.7549 345.628 0.002075449
4 50 10000 1 152.7161 345.8382 350.6431 0.002208179
4 50 10000 1 150.2335 343.5608 348.7398 0.00258015
4 50 10000 1 132.4832 326.0861 331.5945 4.808178e-05
4 50 10000 1 161.7011 354.0216 358.8828 0.0001221066
4 50 10000 1 116.3088 310.1744 314.8329 0.0007341349
4 50 10000 1 185.1506 373.1073 377.1542 0.4231523
4 50 10000 1 138.8684 332.4981 336.8622 0.0002503766
4 50 10000 1 133.259 326.7647 331.5494 2.86334e-06
4 50 10000 1 234.96 424.9074 427.7984 0.003361652
4 50 10000 1 138.0638 331.6118 337.8568 0.0003883892
4 50 10000 1 136.9912 330.4237 335.012 0.008014594
4 50 10000 1 131.9784 325.6092 330.9698 0.000146305
4 50 10000 1 258.6807 434.6833 437.298 0.0002315533
4 50 10000 1 147.8288 340.5901 346.3325 0.3216077
4 50 10000 1 144.0491 337.5642 342.9156 0.3941911
4 50 10000 1 120.8593 314.6665 319.4845 0.01376734
4 50 10000 1 564.3647 575.2564 574.0199 3.040753e-05
4 50 10000 1 121.5424 315.331 319.5785 4.002341e-06
4 50 10000 1 113.1399 307.0368 311.5778 0.4736286
4 50 10000 1 135.5053 329.1374 334.0561 0.0481513
4 50 10000 1 162.8611 355.6009 360.7756 9.469224e-05
4 50 10000 1 117.7462 311.5705 316.5754 0.114047
4 50 10000 1 392.7645 525.8109 526.157 0.008021155
4 50 10000 1 174.5508 367.5095 371.998 3.717039e-05
4 50 10000 1 343.0741 520.8288 521.2003 0.0002765579
4 50 10000 1 119.4028 313.1079 318.0277 0.0321654
4 50 10000 1 164.6072 356.4071 361.2221 0.0003542642
4 50 10000 1 294.3351 479.3647 480.6712 0.4096193
4 50 10000 1 223.0796 413.6867 416.1711 0.001341835
4 50 10000 1 160.8474 353.9161 359.3081 0.0002836767
4 50 10000 1 114.8535 308.719 313.3884 0.02401078
4 50 10000 1 110.2294 304.1318 308.5948 0.1808154
4 50 10000 1 145.029 338.6775 343.6888 0.0003157266
4 50 10000 1 146.1848 339.6411 344.5861 2.892162e-05
4 50 10000 1 193.0763 384.8721 389.7532 0.01857897
4 50 10000 1 112.7968 306.7235 311.2775 1.43298e-06
4 50 10000 1 139.1278 332.7293 337.6023 0.0157041
4 50 10000 1 209.1205 399.5332 403.6349 0.102844
4 50 10000 1 146.0784 339.6533 344.8393 0.1040783
4 50 10000 1 110.1434 304.0738 308.6871 0.0457997
4 50 10000 1 149.8539 343.0055 348.0519 6.649549e-09
4 50 10000 1 129.7659 323.4801 328.1228 0.04579657
4 50 10000 1 183.9625 376.0758 381.2385 0.1284679
4 50 10000 1 115.3274 309.2147 314.0025 0.005975986
4 50 10000 1 139.1573 332.4549 339.0874 0.9796828
4 50 10000 1 186.4076 377.8553 382.5693 7.742141e-05
4 50 10000 1 143.9587 337.5881 343.3905 0.2094205
4 50 10000 1 110.9626 304.8895 309.5797 0.002399885
4 50 10000 1 149.685 342.7314 348.5042 4.443272e-05
4 50 10000 1 211.472 402.3592 406.271 0.4269053
4 50 10000 1 188.063 372.032 377.7467 0.0005938828
4 50 10000 1 119.2694 313.0924 317.8402 0.01155302
1 50 10000 5 166.4949 360.3656 365.3717 3.553011e-05
1 50 10000 5 197.5647 391.3759 395.3682 1.519997e-05
1 50 10000 5 132.6658 326.6334 331.6214 8.0666e-06
1 50 10000 5 166.6986 360.6354 365.9301 4.865616e-05
1 50 10000 5 141.4943 335.4418 340.1632 0.01734144
1 50 10000 5 165.2869 359.1759 363.4372 0.01270696
1 50 10000 5 227.6937 419.4517 422.295 0.00290111
1 50 10000 5 134.2878 328.237 333.204 2.054253e-05
1 50 10000 5 133.5349 327.4975 332.1809 1.351003e-05
1 50 10000 5 122.999 316.9739 321.541 0.0001545842
1 50 10000 5 128.7487 322.5464 326.9906 0.006942125
1 50 10000 5 139.9712 333.9206 338.4194 5.149722e-06
1 50 10000 5 149.319 343.2566 347.4815 1.399871e-05
1 50 10000 5 145.9303 339.8937 344.5226 2.079685e-09
1 50 10000 5 132.0305 325.9827 330.5947 1.401015e-07
1 50 10000 5 134.5693 328.5304 333.7763 5.351961e-06
1 50 10000 5 130.2034 324.1563 328.7941 0.000386145
1 50 10000 5 158.3509 352.2396 356.7733 0.008846459
1 50 10000 5 141.4637 335.3924 340.467 1.593106e-06
1 50 10000 5 323.8042 517.017 517.1581 0.001938541
1 50 10000 5 132.1779 326.1361 331.0634 4.522923e-05
1 50 10000 5 132.1835 326.1549 330.9881 2.59596e-06
1 50 10000 5 135.0022 328.958 334.6193 1.655175e-05
1 50 10000 5 131.5334 325.5043 330.5644 1.407378e-05
1 50 10000 5 130.6499 324.6209 329.7612 1.086042e-06
1 50 10000 5 138.3753 332.3357 337.3801 1.330664e-05
1 50 10000 5 136.877 330.8372 335.159 2.571503e-06
1 50 10000 5 478.1286 570.2949 570.1531 4.880323e-06
1 50 10000 5 157.9216 351.8155 355.958 0.003917568
1 50 10000 5 202.3967 395.755 400.0841 3.39881e-07
1 50 10000 5 259.1133 452.4311 454.3015 3.049845e-08
1 50 10000 5 126.0734 320.0496 324.5336 0.001521612
1 50 10000 5 126.1444 320.1048 324.8205 1.382923e-05
1 50 10000 5 132.5817 326.5599 331.5776 0.001841652
1 50 10000 5 129.3119 323.2835 327.7759 3.091134e-06
1 50 10000 5 124.58 318.5608 324.5263 3.827004e-05
1 50 10000 5 137.3914 331.3656 336.153 2.309793e-05
1 50 10000 5 128.6039 322.5785 328.0973 0.0001126744
1 50 10000 5 169.2332 363.1155 368.2973 9.367622e-06
1 50 10000 5 124.6066 318.5811 323.887 0.02303053
1 50 10000 5 228.2987 421.9279 424.3709 5.643621e-07
1 50 10000 5 153.473 347.2111 351.4999 0.0001208657
1 50 10000 5 244.8061 438.3797 441.5266 3.130287e-06
1 50 10000 5 159.6618 352.993 357.8458 0.001443411
1 50 10000 5 132.9318 326.8995 332.7532 0.004233253
1 50 10000 5 150.8156 344.3963 349.5235 5.236222e-05
1 50 10000 5 157.3806 351.2921 356.3907 4.060509e-08
1 50 10000 5 2e+100 364.0642 368.9591 4.484884e-06
1 50 10000 5 131.8336 325.8043 330.9299 2.920468e-05
1 50 10000 5 132.6453 326.6159 331.3559 7.55133e-05
1 50 10000 5 146.679 340.6559 345.5658 0.0007419161
1 50 10000 5 127.4965 321.4627 327.2501 1.946617e-05
1 50 10000 5 122.781 316.7559 321.4565 9.45118e-07
1 50 10000 5 145.1141 339.0684 344.3763 1.082289e-05
1 50 10000 5 128.6978 322.6671 327.7207 1.223092e-05
1 50 10000 5 125.0566 319.0415 324.3666 9.003635e-05
1 50 10000 5 122.8537 316.7673 322.4165 1.292435e-06
1 50 10000 5 131.707 325.6702 330.3486 1.429269e-06
