## Sat Oct 30 14:10:38 2021 
model n s Ncalpt IC.clk IC.cor IC.rel rho
2 50 10000 5 609.0333 481.8861 478.5262 0.9898332
2 50 10000 5 320.9957 403.6747 404.2531 0.01893269
2 50 10000 5 200.9725 355.4903 358.9218 0.9890211
2 50 10000 5 182.8784 361.272 366.6557 0.0423652
2 50 10000 5 542.0354 516.7944 512.9653 0.1469238
2 50 10000 5 230.2713 367.6433 370.7857 0.01497639
2 50 10000 5 243.6654 406.2329 407.566 0.02059282
2 50 10000 5 354.0375 461.7446 462.7773 0.05467609
2 50 10000 5 275.6195 370.2223 371.7701 0.04284034
2 50 10000 5 351.0776 366.0968 366.8665 0.0005170216
2 50 10000 5 203.7644 371.1837 374.6563 0.01539152
2 50 10000 5 195.3296 364.8873 369.0385 0.379421
2 50 10000 5 162.2329 336.2383 343.0021 0.7464003
2 50 10000 5 171.2813 347.99 353.9572 0.4517082
2 50 10000 5 268.1939 378.9655 380.1517 0.4948612
2 50 10000 5 814.6806 575.3913 508.0257 0.3528391
2 50 10000 5 130.8433 321.9927 327.2333 0.7744676
2 50 10000 5 235.5727 392.1947 395.114 0.2291737
2 50 10000 5 136.1425 323.5932 327.824 0.09856933
2 50 10000 5 189.2404 358.4226 362.4403 0.06177254
2 50 10000 5 238.745 383.9198 388.6265 0.8447099
2 50 10000 5 274.1412 367.466 369.7062 0.9379919
2 50 10000 5 554.2326 387.0628 378.8826 0.001833362
2 50 10000 5 2e+100 377.7498 380.1247 0.7707684
2 50 10000 5 684.8973 459.2562 458.4856 1.243595e-05
2 50 10000 5 166.3356 351.011 355.6575 0.9595935
2 50 10000 5 1522.064 663.3271 606.6435 0.01603724
2 50 10000 5 288.5833 429.4715 431.4917 0.4879236
2 50 10000 5 182.8246 359.709 364.6513 0.6418069
2 50 10000 5 160.4338 327.942 333.4859 0.9723891
2 50 10000 5 182.8826 355.1213 359.7508 0.03977275
2 50 10000 5 198.3969 364.6215 367.1803 0.7945499
2 50 10000 5 476.2329 453.4279 450.7228 0.9224507
2 50 10000 5 271.0845 416.7033 418.7427 0.08552907
2 50 10000 5 202.1447 345.8635 350.7784 0.2471709
2 50 10000 5 132.4089 320.0094 325.4968 0.9450349
2 50 10000 5 216.3554 386.7577 388.7817 0.4137404
2 50 10000 5 184.5683 361.4573 365.8826 0.8761075
2 50 10000 5 143.0176 329.054 334.014 0.02500657
2 50 10000 5 265.2252 417.5184 418.1843 0.08604648
2 50 10000 5 888.3498 487.1549 479.9389 0.9808844
2 50 10000 5 742.8961 513.9148 507.2751 0.6859832
2 50 10000 5 2e+100 344.2268 349.6982 0.9879875
2 50 10000 5 199.2654 378.5802 382.6683 0.6966019
2 50 10000 5 356.7754 442.7595 442.3537 0.9724263
2 50 10000 5 942.3177 526.7389 517.6144 0.4421509
2 50 10000 5 117.623 310.1539 314.818 0.06325265
2 50 10000 5 180.8086 356.1159 361.0314 0.5081523
2 50 10000 5 127.781 315.6151 322.0144 0.9630271
2 50 10000 5 331.5713 367.5643 368.9686 0.9899149
2 50 10000 5 908.8004 454.8965 452.518 0.3473834
2 50 10000 5 1480.555 446.8673 427.1259 0.03186239
2 50 10000 5 175.9196 355.4058 360.888 0.02336419
2 50 10000 5 664.5317 504.1307 500.4684 0.004439323
2 50 10000 5 372.6061 438.9192 439.2017 0.9675634
2 50 10000 5 274.3457 407.3714 408.8734 0.9749428
2 50 10000 5 266.1988 374.1548 374.3048 0.8567727
2 50 10000 5 138.6237 324.4565 330.0982 0.9206058
2 50 10000 5 162.0466 344.2927 349.6048 0.004422856
2 50 10000 5 221.7433 355.2414 359.6612 0.7537291
2 50 10000 5 908.3259 504.7528 468.6069 3.56548e-05
2 50 10000 5 200.5308 374.9067 377.928 0.7368113
2 50 10000 5 137.8191 320.9986 326.7731 0.0797987
2 50 10000 5 435.8316 463.7205 463.2853 0.7290943
3 50 10000 5 125.5876 319.4914 324.9344 0.0003094583
3 50 10000 5 137.228 331.0823 336.1926 1.939139e-06
3 50 10000 5 151.9348 345.7639 350.1674 0.004363625
3 50 10000 5 139.1068 332.993 337.9032 0.005413193
3 50 10000 5 200.0154 393.582 398.0984 6.649039e-05
3 50 10000 5 129.2966 323.2021 328.4823 2.76284e-05
3 50 10000 5 126.5818 320.5129 325.1505 0.0001258225
3 50 10000 5 139.1868 332.8021 337.2489 2.698078e-08
3 50 10000 5 125.4362 319.3915 323.9461 1.859887e-07
3 50 10000 5 124.27 318.2245 323.1783 4.296909e-06
3 50 10000 5 133.9015 327.8235 333.4997 1.727972e-05
3 50 10000 5 135.1984 329.0872 333.817 7.914419e-05
3 50 10000 5 132.0972 325.1933 330.1686 0.07360907
3 50 10000 5 141.76 335.6221 339.8241 0.0004900864
3 50 10000 5 142.7432 336.5547 341.237 0.0289881
3 50 10000 5 166.7916 360.5272 365.6811 0.01827215
3 50 10000 5 125.3071 319.2222 324.3626 0.2299467
3 50 10000 5 131.8383 325.7431 330.4257 0.0001122243
3 50 10000 5 127.8748 321.7376 326.102 4.366761e-05
3 50 10000 5 127.1787 321.1073 326.4306 0.0002814666
3 50 10000 5 132.2369 326.1676 332.3265 7.747426e-06
3 50 10000 5 128.8078 322.7213 327.8173 6.29533e-06
3 50 10000 5 129.6134 323.5603 328.0175 7.258141e-05
3 50 10000 5 134.6528 328.5375 334.0493 0.00241082
3 50 10000 5 125.7517 319.6612 323.95 0.0001432774
3 50 10000 5 143.1258 337.053 341.5369 9.844356e-05
3 50 10000 5 124.3756 318.3078 322.9037 0.004790599
3 50 10000 5 218.0748 407.6114 410.1491 7.600662e-07
3 50 10000 5 134.4404 328.311 332.774 0.0006893775
3 50 10000 5 157.2823 351.1079 356.405 0.0007525556
3 50 10000 5 128.7415 322.6471 328.4754 3.843046e-06
3 50 10000 5 133.5723 327.4505 332.0821 8.131157e-05
3 50 10000 5 120.7995 314.7368 319.6388 0.0003200071
3 50 10000 5 125.2153 319.1241 323.5463 0.01143078
3 50 10000 5 133.5855 327.4915 332.2812 0.003417027
3 50 10000 5 131.8648 325.7822 330.1916 0.3470173
3 50 10000 5 275.2504 443.7491 446.1469 0.001310484
3 50 10000 5 324.1946 515.4029 516.4206 1.6248e-05
3 50 10000 5 127.7481 321.6794 325.6822 0.02170366
3 50 10000 5 121.0378 314.9565 320.378 0.0005669147
3 50 10000 5 133.6843 327.5732 333.5629 0.002153305
3 50 10000 5 129.948 323.8696 329.0986 0.629386
3 50 10000 5 135.9876 329.8314 335.3257 0.01695929
3 50 10000 5 132.1063 326.0015 330.8444 8.391406e-05
3 50 10000 5 135.02 328.9043 333.5959 7.699988e-06
3 50 10000 5 128.332 322.27 327.1685 6.421894e-06
3 50 10000 5 128.3187 322.2538 327.1509 0.0007249447
3 50 10000 5 132.6059 326.5378 332.2203 0.0001048361
3 50 10000 5 130.8419 324.7366 329.3534 0.01594104
3 50 10000 5 128.2901 322.1553 326.8658 0.002848167
3 50 10000 5 127.6851 321.6112 326.7062 1.02867e-05
3 50 10000 5 136.3337 330.2463 334.3334 0.07351197
3 50 10000 5 132.4996 326.4101 331.3151 1.655844e-05
3 50 10000 5 520.9175 691.0898 688.6567 2.097955e-06
3 50 10000 5 160.1914 353.9567 358.8292 8.685125e-05
3 50 10000 5 131.2654 325.1893 329.9316 0.007250615
3 50 10000 5 121.1135 315.0551 320.0224 0.0007801108
3 50 10000 5 135.3089 329.1787 334.4348 0.0004573605
3 50 10000 5 132.405 326.3114 331.463 0.0003000104
3 50 10000 5 136.2024 330.0982 335.0967 2.45527e-05
3 50 10000 5 126.0698 319.9737 324.5455 0.1879308
3 50 10000 5 144.6977 338.5591 343.7951 0.001450573
3 50 10000 5 134.0609 327.9511 332.6065 2.06516e-07
3 50 10000 5 176.6273 368.24 373.0819 0.002534898
3 50 10000 5 126.959 320.8762 325.41 0.009867768
3 50 10000 5 289.3546 473.7458 475.6263 0.0005460592
3 50 10000 5 141.6571 335.5229 341.1556 0.007774399
3 50 10000 5 130.0803 324.0124 328.729 3.092147e-05
3 50 10000 5 124.6789 318.6013 324.8096 0.005438962
3 50 10000 5 149.3227 342.8247 347.2643 0.004608778
3 50 10000 5 132.8601 326.7626 331.8994 4.141567e-06
3 50 10000 5 132.6759 326.606 331.4762 1.6448e-05
3 50 10000 5 129.29 322.3282 326.744 3.551082e-05
3 50 10000 5 124.2987 318.222 323.3318 1.374177e-06
3 50 10000 5 211.6894 404.6956 408.8074 0.0007662214
3 50 10000 5 125.802 319.7304 324.5414 0.0001179824
3 50 10000 5 130.0059 323.7064 328.546 2.480557e-05
3 50 10000 5 130.1542 324.0938 328.4133 7.806066e-05
3 50 10000 5 134.8231 328.7397 333.2996 0.000301165
3 50 10000 5 132.595 326.5083 332.0114 8.973236e-05
3 50 10000 5 145.9606 339.8334 344.8589 0.01124055
3 50 10000 5 119.1248 313.0785 318.6266 0.0003226999
3 50 10000 5 216.0201 407.7246 411.2749 0.006757994
3 50 10000 5 141.4261 335.2573 340.3559 0.005778356
3 50 10000 5 127.8917 321.8077 327.9372 2.887228e-05
3 50 10000 5 131.4991 325.4205 330.9043 9.146329e-06
3 50 10000 5 132.6989 326.5916 331.2865 0.001829096
3 50 10000 5 140.4534 334.3391 340.0042 0.0005755259
3 50 10000 5 138.8201 332.7291 337.207 2.808022e-06
3 50 10000 5 182.6138 376.244 380.7412 0.0004233908
3 50 10000 5 130.6096 324.5518 329.4839 0.005285614
3 50 10000 5 130.275 324.2018 328.1494 0.0006388547
3 50 10000 5 121.8729 315.8219 320.6252 6.315566e-05
3 50 10000 5 132.4338 326.362 331.3699 0.0001034774
3 50 10000 5 124.8037 318.7332 322.5971 0.00451892
3 50 10000 5 155.5263 347.8447 351.9545 0.00232089
3 50 10000 5 131.7079 325.5835 330.9335 0.05443568
3 50 10000 5 166.0808 359.8905 365.2455 7.965837e-05
3 50 10000 5 140.9434 332.5718 337.8947 2.209731e-05
3 50 10000 5 135.6884 329.5935 334.1325 0.007082402
4 50 10000 5 11990.71 3217.189 787.7749 0.001462071
4 50 10000 5 10146.76 2426.481 754.9973 5.177839e-05
4 50 10000 5 721.1973 501.5731 497.5787 3.557307e-05
4 50 10000 5 803.2933 504.3539 499.6045 0.0004754434
4 50 10000 5 815570.2 2e+100 1075.292 0.0004359234
4 50 10000 5 477.4433 485.5315 482.9443 0.0005782594
4 50 10000 5 1727.539 596.1766 576.6952 3.198493e-05
4 50 10000 5 21134.29 6607.814 765.4455 0.0001044774
4 50 10000 5 718.0361 504.2934 500.1632 0.5680419
4 50 10000 5 549.7635 479.4044 478.3874 0.0004399998
4 50 10000 5 1823.998 680.1756 595.7799 0.001062976
4 50 10000 5 75607.79 49025.17 910.0821 7.216957e-08
4 50 10000 5 8769758555 2e+100 2e+100 0.0003834814
4 50 10000 5 421.9853 469.461 467.2539 0.00124639
4 50 10000 5 1027.86 542.0009 527.7449 1.490897e-07
4 50 10000 5 2564.461 757.7718 593.4972 0.00125236
4 50 10000 5 3950.741 734.8421 606.7736 0.2905551
4 50 10000 5 5017.115 1137.439 630.4701 4.831438e-05
4 50 10000 5 398.763 434.5508 430.3244 0.1090495
4 50 10000 5 699.5569 486.7678 483.8881 0.002128779
4 50 10000 5 4273.351 1271.687 645.7503 2.160237e-07
4 50 10000 5 2466.578 622.5781 544.3311 4.839083e-05
4 50 10000 5 293307.7 2e+100 971.5649 2.068133e-06
4 50 10000 5 2e+100 462.2591 458.9099 0.07158324
4 50 10000 5 1860.26 673.6312 598.087 0.03076077
4 50 10000 5 537449.3 2e+100 1077.039 0.003625275
4 50 10000 5 1357.482 562.6875 538.0641 0.03734965
4 50 10000 5 8833.827 2452.611 728.418 1.532217e-06
4 50 10000 5 699.402 501.5588 497.0474 2.998512e-08
4 50 10000 5 1239.195 572.1218 537.9726 0.006216375
4 50 10000 5 884.2919 551.3965 537.1346 4.996545e-07
4 50 10000 5 83929.07 48403.7 945.6077 0.9203824
4 50 10000 5 1205.516 591.3224 548.8083 0.005749139
4 50 10000 5 1378.675 565.6657 534.7353 0.0003073471
4 50 10000 5 1870.676 659.6442 608.635 0.0003321069
4 50 10000 5 5583.721 1690.902 646.4212 1.634444e-05
4 50 10000 5 2e+100 2e+100 1327.853 1.436521e-05
4 50 10000 5 4243.727 1291.996 685.2491 0.0006363854
4 50 10000 5 49832.02 28360.62 907.6445 0.6134408
4 50 10000 5 8647.321 2e+100 654.7955 0.001617859
4 50 10000 5 1512.264 641.7359 570.7065 1.091617e-06
4 50 10000 5 2811.033 757.7608 645.295 0.0004070438
4 50 10000 5 3621.188 1195.653 684.9852 0.0001398332
4 50 10000 5 690.3965 511.067 506.3623 0.001146558
4 50 10000 5 565.1034 480.7449 473.8822 0.003356112
4 50 10000 5 456.0546 448.6139 445.7479 0.0006319926
4 50 10000 5 6410.96 3133.272 765.6612 0.003182993
4 50 10000 5 797.0788 529.0564 515.4639 0.0005044689
4 50 10000 5 2806.979 754.2504 620.3589 0.0001594329
4 50 10000 5 961.7273 527.1501 511.7095 0.001558308
4 50 10000 5 788.1195 505.5368 486.2221 7.738464e-07
4 50 10000 5 3086.263 708.4354 616.2377 6.624782e-05
4 50 10000 5 420421.1 507884.2 1129.282 7.529294e-06
4 50 10000 5 2e+100 2e+100 589.4662 0.0001357116
4 50 10000 5 1136.524 525.6286 499.6438 0.0003599404
4 50 10000 5 1334.139 580.0124 543.6835 5.819171e-05
4 50 10000 5 678.1789 496.9377 494.5451 0.0003759828
4 50 10000 5 12022.22 1808.024 726.2319 0.0003760513
4 50 10000 5 1355.077 576.9399 535.0628 0.04909109
4 50 10000 5 18328.69 5313.605 772.2064 4.783642e-06
4 50 10000 5 1322.591 615.4693 574.25 0.06491022
4 50 10000 5 1347.05 542.3752 529.6381 5.209098e-06
4 50 10000 5 322981.4 2e+100 1057.313 0.0001903252
4 50 10000 5 557.9631 463.8283 459.3566 3.982101e-05
4 50 10000 5 546.0879 486.0972 482.8253 0.001453729
4 50 10000 5 15098.66 5905.194 763.1099 0.3037875
4 50 10000 5 1173.269 583.3979 565.8324 1.016485e-05
4 50 10000 5 3250.08 739.5653 618.4627 0.001295108
4 50 10000 5 1079.391 561.3628 554.2808 0.002667208
4 50 10000 5 2029.009 651.8806 588.7169 1.148446e-07
4 50 10000 5 651.0786 486.4925 469.2398 0.002985068
4 50 10000 5 1134.671 592.1559 552.6254 0.0131016
4 50 10000 5 768.4262 490.0336 469.7414 8.908685e-05
4 50 10000 5 414853.2 2e+100 1067.093 1.512318e-05
4 50 10000 5 169280 2e+100 939.5063 0.992765
4 50 10000 5 997.0578 530.3868 524.1839 0.001877989
4 50 10000 5 2342.222 745.4297 625.7605 2.798828e-05
4 50 10000 5 2346.62 734.9611 602.2663 0.9052937
4 50 10000 5 840.6288 504.9052 491.9984 0.002685072
4 50 10000 5 581.5604 441.5248 436.9833 0.0117749
4 50 10000 5 541.6129 515.2178 509.8716 1.244374e-05
4 50 10000 5 2768.189 848.3482 623.677 0.001388428
4 50 10000 5 610.7104 495.5857 493.5541 1.148794e-06
4 50 10000 5 2e+100 677.4843 606.9788 2.477911e-05
4 50 10000 5 693.2863 480.8047 475.8387 7.229158e-06
4 50 10000 5 4654.589 819.0297 646.7363 6.506267e-07
4 50 10000 5 2553.426 606.5802 582.4302 1.026254e-05
4 50 10000 5 762.3543 509.6196 494.5063 0.01130401
4 50 10000 5 60264.39 39430.89 884.744 0.0006428589
4 50 10000 5 72536.31 2e+100 901.3785 0.0004066824
4 50 10000 5 5648.053 1901.04 703.6746 0.004824501
4 50 10000 5 11921.01 4168.842 736.658 0.05535529
4 50 10000 5 1276.72 588.0997 557.6296 4.572932e-05
4 50 10000 5 32854.65 20355.61 879.6832 0.2208113
4 50 10000 5 1936.192 582.7513 539.5908 1.234389e-05
4 50 10000 5 3615.749 1265.502 696.6255 0.01242532
4 50 10000 5 2022.51 811.6492 638.3646 1.9803e-05
4 50 10000 5 212781.1 165410.9 1056.817 4.220294e-06
4 50 10000 5 19138.72 3573.779 741.582 0.0004760965
4 50 10000 5 1330.876 570.929 535.3366 3.768223e-12
1 50 10000 10 163.2904 357.155 362.5933 0.0001544939
1 50 10000 10 119.6063 313.5728 318.9243 0.0001009429
1 50 10000 10 162.0593 355.7553 360.974 3.042015e-05
1 50 10000 10 112.4323 306.4027 310.9757 1.971338e-05
1 50 10000 10 131.273 324.3476 329.1432 1.97081e-07
1 50 10000 10 314.9388 506.7292 507.644 0.0003550179
1 50 10000 10 124.1212 318.0607 322.3401 0.01649634
1 50 10000 10 164.5034 358.3705 363.7503 7.099096e-05
1 50 10000 10 130.1811 324.1325 329.2413 6.2033e-06
1 50 10000 10 125.1 319.0501 324.0387 8.74559e-06
1 50 10000 10 159.979 351.0735 355.3773 1.083266e-05
1 50 10000 10 116.4405 310.4023 315.5334 6.470028e-06
1 50 10000 10 126.7167 320.661 325.9454 2.63177e-06
1 50 10000 10 119.9109 313.8678 319.7525 1.701936e-06
1 50 10000 10 140.7296 334.662 340.4339 4.6969e-05
1 50 10000 10 128.3238 322.2889 327.39 0.001333924
1 50 10000 10 118.6088 312.5651 317.0264 3.763721e-05
1 50 10000 10 122.2355 316.1969 321.0985 2.614845e-06
1 50 10000 10 118.6171 312.5793 317.6231 0.0004981543
1 50 10000 10 121.0442 314.9853 320.2294 4.644496e-07
1 50 10000 10 119.1731 313.1447 318.9934 2.599669e-07
1 50 10000 10 138.0042 331.9317 336.2115 2.68861e-05
1 50 10000 10 130.2299 324.1635 328.0406 0.005911652
1 50 10000 10 115.0992 309.0738 314.2791 6.007821e-07
1 50 10000 10 155.2257 346.615 351.9592 4.25978e-10
1 50 10000 10 121.1807 315.1486 319.5487 3.689793e-07
1 50 10000 10 175.6355 369.4684 374.8632 0.003707226
1 50 10000 10 126.4943 320.4633 325.1821 8.315185e-06
1 50 10000 10 126.8671 320.823 325.6748 3.614247e-06
1 50 10000 10 237.0937 421.1072 424.5058 6.510135e-05
1 50 10000 10 122.4154 316.3653 321.5333 2.695913e-06
1 50 10000 10 120.5679 314.5217 318.8599 6.817968e-05
1 50 10000 10 228.1902 420.9743 424.5403 8.723722e-05
1 50 10000 10 120.9331 314.8873 320.3211 6.87128e-06
1 50 10000 10 211.8242 405.4338 408.1139 9.647281e-07
1 50 10000 10 115.0467 309.026 313.5908 0.0001642912
1 50 10000 10 121.6709 315.6263 320.2286 4.837703e-06
1 50 10000 10 121.3994 315.3483 319.8508 0.137608
1 50 10000 10 122.6514 316.6089 320.898 2.596867e-06
1 50 10000 10 118.0354 311.9958 316.851 1.973469e-06
1 50 10000 10 112.2279 306.1955 311.7479 2.862005e-05
1 50 10000 10 120.3769 314.3388 318.0899 0.002001413
1 50 10000 10 119.2383 313.2095 318.2022 6.345777e-07
1 50 10000 10 131.9707 325.9079 331.829 0.0008083472
1 50 10000 10 135.8801 329.8336 335.3074 0.003077038
1 50 10000 10 116.6459 310.6104 314.8923 1.108957e-05
1 50 10000 10 119.26 313.2243 317.5073 0.0004238026
1 50 10000 10 119.8775 313.841 318.6808 0.0002818486
1 50 10000 10 115.3692 309.3407 314.5415 0.0001954465
1 50 10000 10 130.1228 324.0573 329.1918 2.066678e-06
1 50 10000 10 137.3824 331.3151 335.4581 0.0001242353
1 50 10000 10 134.8569 328.8029 332.5433 4.684908e-07
1 50 10000 10 140.0257 333.953 338.0927 5.673694e-05
1 50 10000 10 178.3286 369.4917 374.0031 1.20816e-07
1 50 10000 10 140.1673 334.088 340.7583 2.455173e-06
1 50 10000 10 119.8095 313.7745 318.2051 0.002541096
1 50 10000 10 119.1296 313.0926 317.5784 1.372115e-07
1 50 10000 10 114.1048 308.0836 313.385 0.0002974234
1 50 10000 10 249.627 431.0221 434.0974 0.0001160486
1 50 10000 10 119.4483 313.4091 318.4516 0.0001329578
1 50 10000 10 193.6473 385.4871 389.3079 0.0006488284
1 50 10000 10 182.3814 371.4162 375.5005 2.163796e-09
1 50 10000 10 117.4869 311.4621 316.7972 2.800317e-07
1 50 10000 10 139.5971 333.5118 337.7139 0.01091917
1 50 10000 10 115.1277 309.1012 313.5315 0.0004899908
1 50 10000 10 140.6931 334.6359 339.5969 6.487162e-08
1 50 10000 10 216.9615 407.5047 410.8114 0.000160774
1 50 10000 10 110.821 304.8018 309.6101 5.816108e-05
1 50 10000 10 134.326 328.2692 333.0054 2.964507e-06
1 50 10000 10 123.4156 317.3663 322.5537 0.00234291
1 50 10000 10 123.3539 317.2964 321.6521 5.791849e-06
1 50 10000 10 114.2531 308.2183 313.5385 1.057867e-06
1 50 10000 10 121.4083 315.373 319.8709 8.194061e-05
1 50 10000 10 118.8581 312.8262 317.5656 1.045172e-05
1 50 10000 10 124.5289 318.4842 323.0432 5.233204e-05
1 50 10000 10 131.0213 324.9543 330.4988 2.880502e-05
1 50 10000 10 172.2187 363.7631 368.8995 5.477562e-09
1 50 10000 10 134.1385 328.0855 333.4643 1.32737e-06
1 50 10000 10 126.7343 320.6817 324.6492 0.0288171
1 50 10000 10 116.2065 310.1847 315.2545 0.001093217
1 50 10000 10 122.4237 316.3864 320.9025 8.752357e-05
1 50 10000 10 118.05 312.0107 316.7196 0.0001779035
1 50 10000 10 115.0468 308.7036 313.955 0.002169062
1 50 10000 10 120.8383 314.8069 319.9891 0.000309562
1 50 10000 10 122.1635 316.1187 321.9661 1.684592e-07
1 50 10000 10 116.5312 310.5001 315.4921 1.976619e-06
1 50 10000 10 125.5205 319.4743 324.4468 1.253233e-05
1 50 10000 10 155.0924 347.1234 351.1495 0.0002164033
1 50 10000 10 114.0644 308.0359 313.9637 8.900429e-06
1 50 10000 10 587.1931 634.658 633.3194 3.371644e-09
1 50 10000 10 166.71 360.5971 364.9165 3.242684e-05
1 50 10000 10 256.047 449.4128 451.9494 0.01964859
1 50 10000 10 169.1184 362.9645 366.952 0.0001515964
1 50 10000 10 179.6371 373.4618 378.0531 8.899624e-06
1 50 10000 10 281.3555 451.2236 452.5692 0.0001662391
1 50 10000 10 120.4955 314.4651 319.0431 0.001374453
1 50 10000 10 120.307 314.2733 318.594 5.741445e-06
1 50 10000 10 133.3237 327.2651 331.948 7.459505e-05
1 50 10000 10 120.2183 314.1927 319.2201 2.464614e-06
1 50 10000 10 121.7355 315.7052 321.2681 3.800594e-06
2 50 10000 10 107.8263 299.4749 304.6993 0.009350167
2 50 10000 10 3396.695 992.9451 630.8675 0.9833085
2 50 10000 10 380.8899 386.1753 386.3788 0.9826678
2 50 10000 10 161.149 337.395 341.9027 0.02048015
2 50 10000 10 111.5311 300.6507 305.5535 0.2857029
2 50 10000 10 252.5284 391.0005 392.9504 0.9986253
2 50 10000 10 165.432 340.4055 345.5673 0.8944026
2 50 10000 10 798.2138 517.8439 509.4575 0.4324328
2 50 10000 10 344.8348 429.7429 430.2413 0.9428091
2 50 10000 10 2007.048 712.2516 537.2313 0.0130618
2 50 10000 10 156.7414 332.8519 339.7656 0.3706959
2 50 10000 10 204.5536 371.7139 374.2138 0.790045
2 50 10000 10 166.6611 344.7056 350.7682 0.8604165
2 50 10000 10 142.0513 323.0115 328.3337 0.01929732
2 50 10000 10 314.9275 420.608 418.7194 0.03039533
2 50 10000 10 132.6529 309.0409 314.8938 0.8610303
2 50 10000 10 287.9616 403.841 405.9018 0.001979297
2 50 10000 10 135.0345 322.053 328.2008 0.07883627
2 50 10000 10 331.9949 387.7927 389.0545 0.8967893
2 50 10000 10 230.0138 375.0645 377.0057 0.8562625
2 50 10000 10 385.8452 461.2793 460.9004 0.9473127
2 50 10000 10 208.2328 327.659 332.5635 0.6611015
2 50 10000 10 242.6658 367.8448 370.7194 0.8832818
2 50 10000 10 144.3808 325.9484 332.2085 0.08622445
2 50 10000 10 3619.867 659.2919 498.1681 0.0482653
2 50 10000 10 105.0371 296.5163 301.8586 0.1580986
2 50 10000 10 204.6824 375.8201 378.1605 0.3356753
2 50 10000 10 227.257 386.2577 388.871 0.03621877
2 50 10000 10 121.03 308.7036 314.1478 0.4123219
2 50 10000 10 1044.828 485.2569 464.5415 0.8963559
2 50 10000 10 387.9262 417.2674 416.8654 0.9878785
2 50 10000 10 302.5033 399.0594 400.0612 0.1442501
2 50 10000 10 127.6117 308.4386 314.397 0.6771835
2 50 10000 10 834.5565 459.7822 450.1773 0.000151429
2 50 10000 10 828.2961 536.8686 522.4763 0.5134197
2 50 10000 10 5283.185 980.7005 676.6034 0.8452191
2 50 10000 10 563.6488 495.7743 494.1282 0.07809441
2 50 10000 10 105.3968 296.6564 301.5927 0.0696081
2 50 10000 10 238.4067 394.2335 397.2626 0.000936305
2 50 10000 10 198.4443 354.7208 358.8514 0.01564352
2 50 10000 10 204.9809 336.1121 339.6948 0.7132422
2 50 10000 10 153.4839 333.303 336.6257 0.2461261
2 50 10000 10 518.7632 481.4775 478.6739 0.8927157
2 50 10000 10 342.5449 388.4435 388.1591 0.2091497
2 50 10000 10 104.8377 295.5375 300.6896 0.9136687
2 50 10000 10 706.5737 460.5171 458.1316 0.1239656
2 50 10000 10 1861.64 585.9362 558.1997 0.6857653
2 50 10000 10 110.5456 302.6559 307.6031 0.2550557
2 50 10000 10 913.0724 463.5212 446.7722 0.0002317836
2 50 10000 10 244.1323 370.9514 372.6072 0.05957924
2 50 10000 10 121.856 308.976 314.2558 0.2269387
2 50 10000 10 174.4936 338.1991 344.3879 0.003710254
2 50 10000 10 1872.676 497.2251 471.9938 0.006264928
2 50 10000 10 183.2164 360.8536 365.2046 0.7289769
2 50 10000 10 220.278 342.6357 346.1243 0.9942547
2 50 10000 10 260.8307 397.2543 399.8616 0.07315477
2 50 10000 10 192.2586 350.3915 354.8449 0.01601698
2 50 10000 10 195.9936 351.7126 353.6105 0.9938785
2 50 10000 10 233.1407 358.7425 359.2083 0.7331154
2 50 10000 10 1527.944 680.267 622.6197 0.9516926
2 50 10000 10 341.3642 387.7667 389.4082 0.03996219
2 50 10000 10 196.1425 350.261 356.0289 0.9586696
2 50 10000 10 194.6564 356.9847 360.8751 0.0777556
2 50 10000 10 283.1896 420.5818 420.8827 0.7928992
2 50 10000 10 105.4197 298.0154 302.6 0.0002867277
2 50 10000 10 1194.309 546.2313 540.1588 0.008973239
2 50 10000 10 141.9322 327.6353 333.5267 0.9749669
2 50 10000 10 130.2043 317.9902 323.8522 0.1742791
2 50 10000 10 331.2137 439.6767 434.8406 0.9600499
2 50 10000 10 191.4568 349.4147 352.5252 0.9909892
2 50 10000 10 195.6544 353.5997 356.8372 0.01117735
2 50 10000 10 338.4306 399.003 397.9547 0.03561139
2 50 10000 10 141.0488 312.0871 319.1915 0.03313477
2 50 10000 10 141.0529 323.236 328.6201 0.9634669
2 50 10000 10 146.4396 334.9424 340.864 0.9653414
2 50 10000 10 203.1419 345.6768 350.2873 0.7338966
2 50 10000 10 174.402 355.5236 359.2328 0.001141869
2 50 10000 10 190.6803 362.5016 365.7749 0.1623209
2 50 10000 10 149.5082 326.4277 332.3763 0.2066159
2 50 10000 10 328.6928 382.7982 381.7471 0.08633969
2 50 10000 10 2e+100 335.6286 341.4992 0.05869284
2 50 10000 10 434.3674 430.2915 428.9498 0.9925529
2 50 10000 10 127.255 315.3341 320.3386 0.9371571
2 50 10000 10 250.3859 330.4569 336.2311 0.0236022
2 50 10000 10 369.7516 397.5867 398.5905 0.9229278
2 50 10000 10 106.5957 296.8325 301.9926 0.4183916
2 50 10000 10 457.1987 477.1778 475.2728 0.9941336
2 50 10000 10 152.7507 328.3458 334.4681 0.8961451
2 50 10000 10 451.0573 420.849 421.6703 0.08282858
2 50 10000 10 172.4244 349.2788 353.9569 0.9438563
2 50 10000 10 154.1769 329.018 333.9874 0.837875
2 50 10000 10 272.8002 398.0289 399.0956 0.354604
2 50 10000 10 135.7307 320.9494 327.0051 0.9821328
